x,y,u,v,p
0.03,0.24,-0.00162527,0.0108202,-0.0186559
0.04,0.24,-0.00277019,0.0142073,-0.018933
0.05,0.24,-0.00418452,0.0174556,-0.0191891
0.06,0.24,-0.00584684,0.0205526,-0.0194219
0.07,0.24,-0.00773565,0.0234887,-0.0196341
0.08,0.24,-0.00983119,0.0262562,-0.019827
0.09,0.24,-0.0121148,0.0288501,-0.0200022
0.1,0.24,-0.014569,0.0312667,-0.0201612
0.11,0.24,-0.0171773,0.0335043,-0.0203053
0.12,0.24,-0.0199241,0.0355624,-0.020436
0.13,0.24,-0.0227949,0.0374416,-0.0205544
0.14,0.24,-0.0257758,0.0391435,-0.0206618
0.15,0.24,-0.0288537,0.0406704,-0.0207592
0.16,0.24,-0.0320163,0.042025,-0.0208474
0.17,0.24,-0.0352518,0.0432106,-0.0209275
0.18,0.24,-0.038549,0.0442305,-0.0210002
0.19,0.24,-0.0418972,0.0450881,-0.021066
0.2,0.24,-0.045286,0.0457871,-0.0211256
0.21,0.24,-0.0487056,0.0463307,-0.0211793
0.22,0.24,-0.0521464,0.0467223,-0.0212276
0.23,0.24,-0.0555991,0.0469647,-0.0212707
0.24,0.24,-0.0590547,0.0470607,-0.0213086
0.25,0.24,-0.0625042,0.0470128,-0.0213416
0.26,0.24,-0.065939,0.0468231,-0.0213695
0.27,0.24,-0.0693506,0.0464936,-0.0213922
0.28,0.24,-0.0727306,0.0460257,-0.0214096
0.29,0.24,-0.0760705,0.045421,-0.0214215
0.3,0.24,-0.0793621,0.0446806,-0.0214274
0.31,0.24,-0.0825972,0.0438056,-0.0214271
0.32,0.24,-0.0857675,0.0427968,-0.0214201
0.33,0.24,-0.088865,0.0416551,-0.021406
0.34,0.24,-0.0918813,0.0403814,-0.0213843
0.35,0.24,-0.0948085,0.0389768,-0.0213544
0.36,0.24,-0.0976384,0.0374423,-0.0213159
0.37,0.24,-0.100363,0.0357792,-0.0212682
0.38,0.24,-0.102974,0.0339892,-0.0212108
0.39,0.24,-0.105463,0.0320741,-0.0211431
0.4,0.24,-0.107823,0.0300363,-0.0210648
0.41,0.24,-0.110046,0.0278787,-0.0209753
0.42,0.24,-0.112123,0.0256044,-0.0208742
0.43,0.24,-0.114048,0.0232174,-0.0207613
0.44,0.24,-0.115812,0.0207223,-0.0206361
0.45,0.24,-0.117409,0.018124,-0.0204986
0.46,0.24,-0.118831,0.0154285,-0.0203486
0.47,0.24,-0.12007,0.0126423,-0.0201861
0.48,0.24,-0.121121,0.0097729,-0.0200111
0.49,0.24,-0.121978,0.00682829,-0.019824
0.5,0.24,-0.122633,0.00381741,-0.019625
0.51,0.24,-0.123082,0.000749981,-0.0194147
0.52,0.24,-0.12332,-0.00236349,-0.0191935
0.53,0.24,-0.123342,-0.00551169,-0.0189623
0.54,0.24,-0.123143,-0.00868257,-0.0187219
0.55,0.24,-0.122721,-0.0118633,-0.0184734
0.56,0.24,-0.122073,-0.0150404,-0.0182179
0.57,0.24,-0.121197,-0.0181996,-0.0179568
0.58,0.24,-0.120092,-0.0213262,-0.0176914
0.59,0.24,-0.118757,-0.0244049,-0.0174233
0.6,0.24,-0.117194,-0.0274199,-0.0171542
0.61,0.24,-0.115404,-0.0303551,-0.0168859
0.62,0.24,-0.11339,-0.0331941,-0.0166201
0.63,0.24,-0.111156,-0.0359204,-0.0163589
0.64,0.24,-0.108707,-0.0385174,-0.0161041
0.65,0.24,-0.10605,-0.0409687,-0.0158578
0.66,0.24,-0.103191,-0.0432582,-0.015622
0.67,0.24,-0.10014,-0.04537,-0.0153986
0.68,0.24,-0.0969069,-0.047289,-0.0151895
0.69,0.24,-0.0935034,-0.0490009,-0.0149965
0.7,0.24,-0.0899421,-0.0504919,-0.0148216
0.71,0.24,-0.0862371,-0.0517499,-0.0146661
0.72,0.24,-0.0824037,-0.0527635,-0.0145317
0.73,0.24,-0.0784583,-0.053523,-0.0144196
0.74,0.24,-0.0744184,-0.0540205,-0.0143309
0.75,0.24,-0.0703028,-0.0542495,-0.0142666
0.76,0.24,-0.0661308,-0.0542058,-0.0142272
0.77,0.24,-0.0619227,-0.0538868,-0.0142132
0.78,0.24,-0.0576996,-0.0532926,-0.0142248
0.79,0.24,-0.0534828,-0.0524253,-0.014262
0.8,0.24,-0.049294,-0.0512895,-0.0143244
0.81,0.24,-0.0451553,-0.0498921,-0.0144114
0.82,0.24,-0.0410883,-0.0482428,-0.0145223
0.83,0.24,-0.0371147,-0.0463534,-0.0146561
0.84,0.24,-0.0332558,-0.0442386,-0.0148116
0.85,0.24,-0.029532,-0.0419153,-0.0149873
0.86,0.24,-0.0259631,-0.0394031,-0.0151817
0.87,0.24,-0.0225678,-0.0367236,-0.0153932
0.88,0.24,-0.0193637,-0.0339009,-0.0156199
0.89,0.24,-0.0163668,-0.0309611,-0.01586
0.9,0.24,-0.013592,-0.0279325,-0.0161116
0.91,0.24,-0.0110523,-0.0248448,-0.0163728
0.92,0.24,-0.00875897,-0.0217297,-0.0166416
0.93,0.24,-0.00672171,-0.0186202,-0.0169161
0.94,0.24,-0.0049482,-0.0155506,-0.0171946
0.95,0.24,-0.00344422,-0.0125564,-0.0174751
0.96,0.24,-0.00221406,-0.00967363,-0.0177568
0.97,0.24,-0.00125908,-0.00693914,-0.0180354
0.98,0.24,-0.000576084,-0.00438997,-0.0183067
0.99,0.24,-0.000201303,-0.00206288,-0.0186548
1,0.24,0,0,-0.0186548
0,0.25,0,0,-0.0180098
0.01,0.25,-0.000286632,0.00406068,-0.0180098
0.02,0.25,-0.000796904,0.0080142,-0.0184562
0.03,0.25,-0.00168448,0.0118363,-0.0187622
0.04,0.25,-0.00287031,0.0155101,-0.0190488
0.05,0.25,-0.00433453,0.0190216,-0.0193135
0.06,0.25,-0.00605469,0.0223595,-0.0195539
0.07,0.25,-0.0080083,0.0255155,-0.0197729
0.08,0.25,-0.0101747,0.0284834,-0.019972
0.09,0.25,-0.0125344,0.031259,-0.0201527
0.1,0.25,-0.0150691,0.03384,-0.0203168
0.11,0.25,-0.0177616,0.0362257,-0.0204657
0.12,0.25,-0.0205958,0.0384165,-0.0206009
0.13,0.25,-0.0235566,0.0404139,-0.0207237
0.14,0.25,-0.0266297,0.0422204,-0.0208353
0.15,0.25,-0.0298015,0.0438389,-0.0209369
0.16,0.25,-0.0330593,0.0452729,-0.0210295
0.17,0.25,-0.0363911,0.0465262,-0.021114
0.18,0.25,-0.0397854,0.0476027,-0.0211912
0.19,0.25,-0.0432313,0.0485065,-0.0212618
0.2,0.25,-0.0467183,0.0492413,-0.0213263
0.21,0.25,-0.0502363,0.049811,-0.0213853
0.22,0.25,-0.0537756,0.0502191,-0.0214391
0.23,0.25,-0.0573269,0.0504688,-0.021488
0.24,0.25,-0.060881,0.0505632,-0.021532
0.25,0.25,-0.064429,0.0505049,-0.0215713
0.26,0.25,-0.0679623,0.0502962,-0.0216059
0.27,0.25,-0.0714721,0.049939,-0.0216355
0.28,0.25,-0.0749502,0.0494352,-0.0216601
0.29,0.25,-0.0783881,0.0487862,-0.0216793
0.3,0.25,-0.0817775,0.0479933,-0.0216928
0.31,0.25,-0.0851102,0.0470574,-0.0217001
0.32,0.25,-0.088378,0.0459796,-0.021701
0.33,0.25,-0.0915727,0.0447607,-0.0216948
0.34,0.25,-0.094686,0.0434017,-0.0216809
0.35,0.25,-0.0977098,0.0419036,-0.021659
0.36,0.25,-0.100636,0.0402674,-0.0216283
0.37,0.25,-0.103456,0.0384946,-0.0215883
0.38,0.25,-0.106163,0.0365867,-0.0215384
0.39,0.25,-0.108747,0.0345458,-0.021478
0.4,0.25,-0.111202,0.0323741,-0.0214066
0.41,0.25,-0.113518,0.0300747,-0.0213236
0.42,0.25,-0.115688,0.0276508,-0.0212286
0.43,0.25,-0.117704,0.0251065,-0.0211213
0.44,0.25,-0.119558,0.0224463,-0.0210011
0.45,0.25,-0.121243,0.0196757,-0.0208679
0.46,0.25,-0.122751,0.0168007,-0.0207215
0.47,0.25,-0.124075,0.0138281,-0.0205618
0.48,0.25,-0.125208,0.0107655,-0.0203889
0.49,0.25,-0.126144,0.00762141,-0.0202028
0.5,0.25,-0.126875,0.00440508,-0.020004
0.51,0.25,-0.127396,0.00112666,-0.0197927
0.52,0.25,-0.127702,-0.00220287,-0.0195697
0.53,0.25,-0.127786,-0.00557168,-0.0193355
0.54,0.25,-0.127646,-0.00896709,-0.019091
0.55,0.25,-0.127276,-0.0123756,-0.0188374
0.56,0.25,-0.126674,-0.0157831,-0.0185756
0.57,0.25,-0.125837,-0.0191745,-0.018307
0.58,0.25,-0.124764,-0.0225342,-0.0180332
0.59,0.25,-0.123453,-0.025846,-0.0177556
0.6,0.25,-0.121905,-0.0290931,-0.0174759
0.61,0.25,-0.120121,-0.0322584,-0.0171961
0.62,0.25,-0.118104,-0.0353244,-0.0169181
0.63,0.25,-0.115856,-0.0382733,-0.0166437
0.64,0.25,-0.113382,-0.0410875,-0.0163752
0.65,0.25,-0.110689,-0.0437492,-0.0161146
0.66,0.25,-0.107784,-0.046241,-0.0158639
0.67,0.25,-0.104674,-0.0485457,-0.0156255
0.68,0.25,-0.101371,-0.0506468,-0.0154012
0.69,0.25,-0.0978845,-0.0525287,-0.0151931
0.7,0.25,-0.0942287,-0.0541763,-0.0150031
0.71,0.25,-0.0904172,-0.0555761,-0.0148331
0.72,0.25,-0.0864655,-0.0567155,-0.0146845
0.73,0.25,-0.0823905,-0.0575836,-0.014559
0.74,0.25,-0.07821,-0.0581713,-0.0144577
0.75,0.25,-0.0739434,-0.0584712,-0.0143818
0.76,0.25,-0.0696108,-0.0584781,-0.0143321
0.77,0.25,-0.0652333,-0.0581887,-0.014309
0.78,0.25,-0.0608328,-0.0576023,-0.014313
0.79,0.25,-0.0564318,-0.0567208,-0.0143441
0.8,0.25,-0.0520533,-0.0555482,-0.014402
0.81,0.25,-0.0477204,-0.0540916,-0.0144863
0.82,0.25,-0.0434564,-0.0523606,-0.0145963
0.83,0.25,-0.0392844,-0.0503675,-0.0147309
0.84,0.25,-0.0352269,-0.0481273,-0.0148889
0.85,0.25,-0.0313062,-0.0456577,-0.015069
0.86,0.25,-0.0275436,-0.0429792,-0.0152696
0.87,0.25,-0.0239593,-0.0401145,-0.015489
0.88,0.25,-0.0205725,-0.0370891,-0.0157251
0.89,0.25,-0.017401,-0.0339304,-0.0159762
0.9,0.25,-0.0144608,-0.0306681,-0.0162402
0.91,0.25,-0.0117667,-0.0273339,-0.0165151
0.92,0.25,-0.00933128,-0.0239612,-0.0167987
0.93,0.25,-0.00716542,-0.0205849,-0.017089
0.94,0.25,-0.00527801,-0.0172413,-0.0173841
0.95,0.25,-0.00367589,-0.0139675,-0.017682
0.96,0.25,-0.00236425,-0.0108018,-0.0179816
0.97,0.25,-0.00134516,-0.00778289,-0.0182784
0.98,0.25,-0.00061574,-0.00494965,-0.0185678
0.99,0.25,-0.000215235,-0.00234066,-0.0189396
1,0.25,0,0,-0.0189396
0,0.26,0,0,-0.0181195
0.01,0.26,-0.000296349,0.00443975,-0.0181195
0.02,0.26,-0.000823766,0.00874308,-0.0185807
0.03,0.26,-0.00174086,0.0128874,-0.0188966
0.04,0.26,-0.00296567,0.0168573,-0.0191923
0.05,0.26,-0.00447747,0.0206402,-0.0194652
0.06,0.26,-0.0062528,0.0242263,-0.019713
0.07,0.26,-0.00826826,0.0276087,-0.0199385
0.08,0.26,-0.0105023,0.0307823,-0.0201435
0.09,0.26,-0.0129347,0.0337444,-0.0203298
0.1,0.26,-0.0155463,0.0364939,-0.0204989
0.11,0.26,-0.0183195,0.0390311,-0.0206526
0.12,0.26,-0.0212375,0.0413574,-0.0207923
0.13,0.26,-0.0242845,0.0434754,-0.0209195
0.14,0.26,-0.0274459,0.0453884,-0.0210355
0.15,0.26,-0.0307079,0.0471001,-0.0211415
0.16,0.26,-0.0340572,0.0486147,-0.0212386
0.17,0.26,-0.0374816,0.0499367,-0.0213277
0.18,0.26,-0.0409694,0.0510706,-0.0214098
0.19,0.26,-0.0445093,0.052021,-0.0214854
0.2,0.26,-0.0480909,0.052792,-0.0215553
0.21,0.26,-0.0517038,0.0533881,-0.02162
0.22,0.26,-0.0553383,0.0538129,-0.0216797
0.23,0.26,-0.058985,0.0540701,-0.0217347
0.24,0.26,-0.0626346,0.0541629,-0.0217853
0.25,0.26,-0.0662783,0.0540941,-0.0218314
0.26,0.26,-0.0699072,0.0538663,-0.0218731
0.27,0.26,-0.0735129,0.0534815,-0.0219101
0.28,0.26,-0.0770868,0.0529417,-0.0219423
0.29,0.26,-0.0806205,0.0522484,-0.0219694
0.3,0.26,-0.0841059,0.0514028,-0.0219909
0.31,0.26,-0.0875347,0.050406,-0.0220065
0.32,0.26,-0.0908986,0.0492592,-0.0220157
0.33,0.26,-0.0941894,0.047963,-0.0220179
0.34,0.26,-0.097399,0.0465186,-0.0220125
0.35,0.26,-0.100519,0.0449269,-0.021999
0.36,0.26,-0.103542,0.0431889,-0.0219766
0.37,0.26,-0.106459,0.0413061,-0.0219448
0.38,0.26,-0.109261,0.0392801,-0.0219029
0.39,0.26,-0.111942,0.0371128,-0.0218502
0.4,0.26,-0.114492,0.0348068,-0.0217862
0.41,0.26,-0.116904,0.0323649,-0.0217102
0.42,0.26,-0.119169,0.0297905,-0.0216217
0.43,0.26,-0.12128,0.0270878,-0.0215203
0.44,0.26,-0.123227,0.0242615,-0.0214055
0.45,0.26,-0.125005,0.0213171,-0.0212769
0.46,0.26,-0.126604,0.0182607,-0.0211344
0.47,0.26,-0.128017,0.0150995,-0.0209778
0.48,0.26,-0.129237,0.0118413,-0.020807
0.49,0.26,-0.130257,0.00849482,-0.0206221
0.5,0.26,-0.13107,0.00506974,-0.0204235
0.51,0.26,-0.131669,0.00157656,-0.0202113
0.52,0.26,-0.13205,-0.00197329,-0.0199862
0.53,0.26,-0.132205,-0.00556745,-0.0197489
0.54,0.26,-0.13213,-0.00919271,-0.0195001
0.55,0.26,-0.13182,-0.012835,-0.0192408
0.56,0.26,-0.131272,-0.0164793,-0.0189723
0.57,0.26,-0.130482,-0.0201099,-0.0186957
0.58,0.26,-0.129449,-0.0237104,-0.0184127
0.59,0.26,-0.12817,-0.0272635,-0.0181247
0.6,0.26,-0.126646,-0.0307517,-0.0178337
0.61,0.26,-0.124876,-0.0341565,-0.0175414
0.62,0.26,-0.122863,-0.0374595,-0.0172498
0.63,0.26,-0.12061,-0.0406417,-0.0169611
0.64,0.26,-0.118119,-0.043684,-0.0166774
0.65,0.26,-0.115398,-0.0465675,-0.016401
0.66,0.26,-0.112452,-0.0492733,-0.0161341
0.67,0.26,-0.109291,-0.051783,-0.0158789
0.68,0.26,-0.105923,-0.0540785,-0.0156377
0.69,0.26,-0.102359,-0.0561427,-0.0154127
0.7,0.26,-0.0986135,-0.0579593,-0.0152059
0.71,0.26,-0.0946994,-0.059513,-0.0150193
0.72,0.26,-0.0906326,-0.0607902,-0.0148548
0.73,0.26,-0.0864301,-0.0617785,-0.014714
0.74,0.26,-0.0821105,-0.0624676,-0.0145984
0.75,0.26,-0.0776934,-0.0628488,-0.0145091
0.76,0.26,-0.0731998,-0.0629159,-0.0144472
0.77,0.26,-0.0686516,-0.0626648,-0.0144134
0.78,0.26,-0.0640717,-0.0620941,-0.0144082
0.79,0.26,-0.0594837,-0.0612048,-0.0144317
0.8,0.26,-0.0549117,-0.0600009,-0.0144839
0.81,0.26,-0.0503804,-0.058489,-0.0145643
0.82,0.26,-0.0459144,-0.0566788,-0.0146722
0.83,0.26,-0.0415382,-0.0545829,-0.0148067
0.84,0.26,-0.0372762,-0.0522167,-0.0149666
0.85,0.26,-0.0331521,-0.0495987,-0.0151506
0.86,0.26,-0.0291891,-0.04675,-0.0153569
0.87,0.26,-0.0254089,-0.0436947,-0.0155838
0.88,0.26,-0.0218326,-0.0404593,-0.0158294
0.89,0.26,-0.0184795,-0.0370728,-0.0160915
0.9,0.26,-0.0153674,-0.0335667,-0.016368
0.91,0.26,-0.0125125,-0.0299743,-0.0166568
0.92,0.26,-0.00992894,-0.0263309,-0.0169556
0.93,0.26,-0.00762896,-0.0226735,-0.0172623
0.94,0.26,-0.0056227,-0.0190401,-0.0175746
0.95,0.26,-0.00391809,-0.0154704,-0.0178905
0.96,0.26,-0.00252132,-0.0120043,-0.0182088
0.97,0.26,-0.00143522,-0.00868294,-0.0185245
0.98,0.26,-0.00065725,-0.00554709,-0.0188328
0.99,0.26,-0.000229824,-0.00263733,-0.0192294
1,0.26,0,0,-0.0192294
0,0.27,0,0,-0.0182598
0.01,0.27,-0.000305563,0.00483106,-0.0182598
0.02,0.27,-0.000849242,0.00949529,-0.0187351
0.03,0.27,-0.00179434,0.0139718,-0.0190604
0.04,0.27,-0.00305616,0.0182467,-0.0193647
0.05,0.27,-0.00461312,0.0223089,-0.0196454
0.06,0.27,-0.00644088,0.0261503,-0.0199002
0.07,0.27,-0.00851514,0.029765,-0.0201321
0.08,0.27,-0.0108135,0.0331498,-0.0203429
0.09,0.27,-0.0133151,0.036303,-0.0205344
0.1,0.27,-0.0160001,0.0392248,-0.0207085
0.11,0.27,-0.0188501,0.0419168,-0.0208669
0.12,0.27,-0.021848,0.0443815,-0.0210112
0.13,0.27,-0.0249774,0.0466224,-0.0211429
0.14,0.27,-0.0282233,0.0486437,-0.0212634
0.15,0.27,-0.0315714,0.0504501,-0.021374
0.16,0.27,-0.0350083,0.0520466,-0.0214758
0.17,0.27,-0.0385214,0.0534383,-0.0215699
0.18,0.27,-0.0420987,0.0546304,-0.0216571
0.19,0.27,-0.045729,0.055628,-0.0217381
0.2,0.27,-0.0494014,0.0564358,-0.0218137
0.21,0.27,-0.0531056,0.0570585,-0.0218843
0.22,0.27,-0.0568319,0.0575003,-0.0219504
0.23,0.27,-0.0605706,0.0577651,-0.0220121
0.24,0.27,-0.0643125,0.0578565,-0.0220696
0.25,0.27,-0.0680487,0.0577775,-0.022123
0.26,0.27,-0.0717704,0.0575307,-0.0221723
0.27,0.27,-0.0754691,0.0571186,-0.0222172
0.28,0.27,-0.0791363,0.0565429,-0.0222575
0.29,0.27,-0.0827637,0.0558054,-0.022293
0.3,0.27,-0.086343,0.0549074,-0.0223231
0.31,0.27,-0.089866,0.05385,-0.0223475
0.32,0.27,-0.0933245,0.0526343,-0.0223656
0.33,0.27,-0.0967104,0.0512612,-0.0223767
0.34,0.27,-0.100015,0.0497315,-0.0223804
0.35,0.27,-0.103232,0.0480464,-0.0223758
0.36,0.27,-0.10635,0.0462068,-0.0223624
0.37,0.27,-0.109364,0.0442142,-0.0223393
0.38,0.27,-0.112263,0.0420702,-0.0223059
0.39,0.27,-0.115041,0.0397766,-0.0222615
0.4,0.27,-0.117689,0.0373361,-0.0222054
0.41,0.27,-0.120198,0.0347515,-0.022137
0.42,0.27,-0.122561,0.0320263,-0.0220555
0.43,0.27,-0.124768,0.0291646,-0.0219605
0.44,0.27,-0.126813,0.0261713,-0.0218515
0.45,0.27,-0.128686,0.023052,-0.021728
0.46,0.27,-0.13038,0.019813,-0.0215897
0.47,0.27,-0.131887,0.0164615,-0.0214364
0.48,0.27,-0.133199,0.0130056,-0.0212681
0.49,0.27,-0.13431,0.00945436,-0.0210846
0.5,0.27,-0.13521,0.00581764,-0.0208862
0.51,0.27,-0.135895,0.00210634,-0.0206732
0.52,0.27,-0.136356,-0.0016677,-0.0204461
0.53,0.27,-0.136589,-0.00549165,-0.0202054
0.54,0.27,-0.136587,-0.00935177,-0.0199521
0.55,0.27,-0.136345,-0.0132333,-0.0196869
0.56,0.27,-0.135859,-0.0171207,-0.0194112
0.57,0.27,-0.135125,-0.0209975,-0.0191261
0.58,0.27,-0.13414,-0.0248463,-0.0188333
0.59,0.27,-0.132903,-0.028649,-0.0185342
0.6,0.27,-0.13141,-0.0323871,-0.0182308
0.61,0.27,-0.129664,-0.036041,-0.017925
0.62,0.27,-0.127664,-0.0395911,-0.0176188
0.63,0.27,-0.125413,-0.0430172,-0.0173144
0.64,0.27,-0.122914,-0.0462991,-0.0170142
0.65,0.27,-0.120173,-0.0494162,-0.0167205
0.66,0.27,-0.117195,-0.0523483,-0.0164356
0.67,0.27,-0.113988,-0.0550754,-0.016162
0.68,0.27,-0.110562,-0.0575782,-0.0159021
0.69,0.27,-0.106927,-0.0598377,-0.0156583
0.7,0.27,-0.103097,-0.0618362,-0.0154328
0.71,0.27,-0.0990843,-0.063557,-0.0152277
0.72,0.27,-0.094906,-0.0649847,-0.0150452
0.73,0.27,-0.0905791,-0.0661057,-0.0148871
0.74,0.27,-0.0861222,-0.066908,-0.014755
0.75,0.27,-0.0815558,-0.0673819,-0.0146504
0.76,0.27,-0.0769013,-0.0675199,-0.0145745
0.77,0.27,-0.0721817,-0.0673168,-0.0145281
0.78,0.27,-0.0674206,-0.0667703,-0.014512
0.79,0.27,-0.062643,-0.0658807,-0.0145263
0.8,0.27,-0.0578742,-0.0646515,-0.0145711
0.81,0.27,-0.0531402,-0.063089,-0.0146462
0.82,0.27,-0.0484672,-0.0612028,-0.0147508
0.83,0.27,-0.0438813,-0.0590056,-0.0148842
0.84,0.27,-0.0394086,-0.0565133,-0.0150452
0.85,0.27,-0.0350746,-0.0537449,-0.0152322
0.86,0.27,-0.0309042,-0.0507224,-0.0154437
0.87,0.27,-0.0269211,-0.047471,-0.0156778
0.88,0.27,-0.023148,-0.0440185,-0.0159325
0.89,0.27,-0.0196061,-0.0403955,-0.0162056
0.9,0.27,-0.0163151,-0.0366351,-0.0164948
0.91,0.27,-0.0132926,-0.0327724,-0.0167978
0.92,0.27,-0.0105544,-0.0288448,-0.0171122
0.93,0.27,-0.00811436,-0.0248912,-0.0174357
0.94,0.27,-0.00598383,-0.0209521,-0.0177658
0.95,0.27,-0.004172,-0.0170691,-0.0181004
0.96,0.27,-0.00268609,-0.0132847,-0.0184381
0.97,0.27,-0.00152975,-0.00964194,-0.0187736
0.98,0.27,-0.000700852,-0.00618408,-0.0191016
0.99,0.27,-0.000245159,-0.00295383,-0.0195243
1,0.27,0,0,-0.0195243
0,0.28,0,0,-0.0184318
0.01,0.28,-0.000314261,0.00523395,-0.0184318
0.02,0.28,-0.000873292,0.0102696,-0.0189204
0.03,0.28,-0.00184484,0.0150878,-0.0192546
0.04,0.28,-0.00314162,0.0196761,-0.0195671
0.05,0.28,-0.00474128,0.0240252,-0.0198552
0.06,0.28,-0.00661863,0.0281283,-0.0201167
0.07,0.28,-0.00874853,0.0319813,-0.0203546
0.08,0.28,-0.0111079,0.0355823,-0.020571
0.09,0.28,-0.013675,0.038931,-0.0207677
0.1,0.28,-0.0164296,0.042029,-0.0209467
0.11,0.28,-0.0193526,0.0448789,-0.0211098
0.12,0.28,-0.0224263,0.0474847,-0.0212587
0.13,0.28,-0.025634,0.0498507,-0.021395
0.14,0.28,-0.0289603,0.0519823,-0.0215201
0.15,0.28,-0.0323904,0.053885,-0.0216355
0.16,0.28,-0.0359108,0.0555647,-0.0217422
0.17,0.28,-0.0395085,0.0570271,-0.0218415
0.18,0.28,-0.0431714,0.0582782,-0.0219341
0.19,0.28,-0.046888,0.0593236,-0.0220209
0.2,0.28,-0.0506474,0.0601687,-0.0221025
0.21,0.28,-0.0544392,0.0608185,-0.0221795
0.22,0.28,-0.0582534,0.0612778,-0.0222522
0.23,0.28,-0.0620805,0.0615507,-0.022321
0.24,0.28,-0.0659113,0.061641,-0.022386
0.25,0.28,-0.0697367,0.061552,-0.0224472
0.26,0.28,-0.0735481,0.0612867,-0.0225045
0.27,0.28,-0.0773369,0.0608474,-0.0225579
0.28,0.28,-0.0810947,0.0602363,-0.0226069
0.29,0.28,-0.0848132,0.059455,-0.0226513
0.3,0.28,-0.0884841,0.0585051,-0.0226906
0.31,0.28,-0.0920994,0.0573876,-0.0227244
0.32,0.28,-0.0956508,0.0561036,-0.0227519
0.33,0.28,-0.0991303,0.054654,-0.0227727
0.34,0.28,-0.10253,0.0530397,-0.022786
0.35,0.28,-0.105841,0.0512617,-0.022791
0.36,0.28,-0.109055,0.0493211,-0.0227871
0.37,0.28,-0.112165,0.0472192,-0.0227734
0.38,0.28,-0.115162,0.0449576,-0.0227492
0.39,0.28,-0.118038,0.0425383,-0.0227137
0.4,0.28,-0.120784,0.0399636,-0.0226662
0.41,0.28,-0.123393,0.0372365,-0.0226058
0.42,0.28,-0.125855,0.0343605,-0.022532
0.43,0.28,-0.128162,0.0313398,-0.022444
0.44,0.28,-0.130306,0.0281792,-0.0223412
0.45,0.28,-0.132279,0.0248844,-0.0222233
0.46,0.28,-0.134072,0.0214619,-0.0220897
0.47,0.28,-0.135677,0.0179189,-0.0219402
0.48,0.28,-0.137087,0.0142638,-0.0217746
0.49,0.28,-0.138293,0.0105058,-0.0215929
0.5,0.28,-0.139287,0.00665499,-0.021395
0.51,0.28,-0.140063,0.00272263,-0.0211813
0.52,0.28,-0.140613,-0.00127906,-0.0209522
0.53,0.28,-0.14093,-0.00533686,-0.0207083
0.54,0.28,-0.141009,-0.00943649,-0.0204502
0.55,0.28,-0.140843,-0.0135627,-0.020179
0.56,0.28,-0.140427,-0.0176991,-0.0198957
0.57,0.28,-0.139758,-0.0218287,-0.0196016
0.58,0.28,-0.13883,-0.0259332,-0.0192984
0.59,0.28,-0.137642,-0.0299937,-0.0189875
0.6,0.28,-0.136191,-0.0339904,-0.0186709
0.61,0.28,-0.134477,-0.037903,-0.0183505
0.62,0.28,-0.132499,-0.0417105,-0.0180285
0.63,0.28,-0.130259,-0.0453915,-0.0177073
0.64,0.28,-0.127761,-0.0489243,-0.0173891
0.65,0.28,-0.125008,-0.0522871,-0.0170765
0.66,0.28,-0.122005,-0.0554581,-0.016772
0.67,0.28,-0.118761,-0.0584159,-0.0164782
0.68,0.28,-0.115284,-0.0611392,-0.0161977
0.69,0.28,-0.111585,-0.0636078,-0.0159331
0.7,0.28,-0.107676,-0.065802,-0.0156867
0.71,0.28,-0.103571,-0.0677035,-0.0154611
0.72,0.28,-0.0992857,-0.0692954,-0.0152584
0.73,0.28,-0.0948378,-0.0705623,-0.0150808
0.74,0.28,-0.0902465,-0.0714909,-0.0149301
0.75,0.28,-0.0855324,-0.0720697,-0.0148081
0.76,0.28,-0.0807179,-0.07229,-0.014716
0.77,0.28,-0.0758265,-0.0721455,-0.014655
0.78,0.28,-0.0708832,-0.0716328,-0.0146259
0.79,0.28,-0.0659137,-0.0707513,-0.0146292
0.8,0.28,-0.060945,-0.0695037,-0.014665
0.81,0.28,-0.0560043,-0.0678961,-0.0147331
0.82,0.28,-0.0511195,-0.0659378,-0.0148331
0.83,0.28,-0.0463185,-0.0636415,-0.0149641
0.84,0.28,-0.041629,-0.0610234,-0.0151249
0.85,0.28,-0.0370784,-0.0581031,-0.0153142
0.86,0.28,-0.0326936,-0.0549035,-0.0155302
0.87,0.28,-0.0285002,-0.0514508,-0.0157711
0.88,0.28,-0.0245228,-0.0477742,-0.0160346
0.89,0.28,-0.0207846,-0.0439058,-0.0163185
0.9,0.28,-0.0173071,-0.0398803,-0.0166204
0.91,0.28,-0.0141098,-0.035735,-0.0169378
0.92,0.28,-0.0112102,-0.0315092,-0.0172681
0.93,0.28,-0.00862363,-0.0272441,-0.0176089
0.94,0.28,-0.00636301,-0.0229824,-0.0179575
0.95,0.28,-0.00443879,-0.0187683,-0.0183114
0.96,0.28,-0.00285935,-0.0146466,-0.0186694
0.97,0.28,-0.00162923,-0.0106628,-0.0190255
0.98,0.28,-0.000746783,-0.00686264,-0.0193742
0.99,0.28,-0.000261325,-0.00329119,-0.0198242
1,0.28,0,0,-0.0198242
0,0.29,0,0,-0.0186366
0.01,0.29,-0.000322426,0.00564776,-0.0186366
0.02,0.29,-0.000895875,0.0110646,-0.0191377
